FisheriesGuild,Year,Metric,Value
demersal,1976,SSB_MSYBtrigger,1.32863016304348
demersal,1977,SSB_MSYBtrigger,1.11016548913043
demersal,1978,SSB_MSYBtrigger,0.74711222826087
demersal,1979,SSB_MSYBtrigger,0.567474456521739
demersal,1980,SSB_MSYBtrigger,0.501533152173913
demersal,1981,SSB_MSYBtrigger,0.612003804347826
demersal,1982,SSB_MSYBtrigger,0.762665217391304
demersal,1983,SSB_MSYBtrigger,0.674276358695652
demersal,1984,SSB_MSYBtrigger,0.578755706521739
demersal,1985,SSB_MSYBtrigger,0.515464945652174
demersal,1986,SSB_MSYBtrigger,0.515401630434783
demersal,1987,SSB_MSYBtrigger,0.569917391304348
demersal,1988,SSB_MSYBtrigger,0.677251630434783
demersal,1989,SSB_MSYBtrigger,0.775611141304348
demersal,1990,SSB_MSYBtrigger,0.910685326086957
demersal,1991,SSB_MSYBtrigger,1.39751467391304
demersal,1992,SSB_MSYBtrigger,1.71420516304348
demersal,1993,SSB_MSYBtrigger,1.6958910326087
demersal,1994,SSB_MSYBtrigger,1.67535570652174
demersal,1995,SSB_MSYBtrigger,1.87470516304348
demersal,1996,SSB_MSYBtrigger,2.16054864130435
demersal,1997,SSB_MSYBtrigger,1.96981875
demersal,1998,SSB_MSYBtrigger,1.41337336956522
demersal,1999,SSB_MSYBtrigger,1.02656548913043
demersal,2000,SSB_MSYBtrigger,0.843866576086956
demersal,2001,SSB_MSYBtrigger,0.978741032608696
demersal,2002,SSB_MSYBtrigger,1.22155407608696
demersal,2003,SSB_MSYBtrigger,1.52000108695652
demersal,2004,SSB_MSYBtrigger,1.76938858695652
demersal,2005,SSB_MSYBtrigger,1.76178152173913
demersal,2006,SSB_MSYBtrigger,1.73083233695652
demersal,2007,SSB_MSYBtrigger,1.82969130434783
demersal,2008,SSB_MSYBtrigger,1.9863777173913
demersal,2009,SSB_MSYBtrigger,2.51503152173913
demersal,2010,SSB_MSYBtrigger,3.46696820652174
demersal,2011,SSB_MSYBtrigger,4.88966086956522
demersal,2012,SSB_MSYBtrigger,6.07139157608696
demersal,2013,SSB_MSYBtrigger,6.65178532608696
demersal,2014,SSB_MSYBtrigger,6.45468451086957
demersal,2015,SSB_MSYBtrigger,5.72073994565217
demersal,2016,SSB_MSYBtrigger,5.13780054347826
demersal,2017,SSB_MSYBtrigger,4.40768804347826
demersal,2018,SSB_MSYBtrigger,3.40841331521739
demersal,2019,SSB_MSYBtrigger,3.00221929347826
demersal,1946,SSB_SSBMEAN,3.3969572848322
demersal,1947,SSB_SSBMEAN,3.50155563105875
demersal,1948,SSB_SSBMEAN,2.87002983093747
demersal,1949,SSB_SSBMEAN,2.14159542862721
demersal,1950,SSB_SSBMEAN,1.32408787218764
demersal,1951,SSB_SSBMEAN,1.09367667411507
demersal,1952,SSB_SSBMEAN,1.03080795982132
demersal,1953,SSB_SSBMEAN,0.88437027510415
demersal,1954,SSB_SSBMEAN,0.992031834124978
demersal,1955,SSB_SSBMEAN,1.03487053079079
demersal,1956,SSB_SSBMEAN,1.05647586602251
demersal,1957,SSB_SSBMEAN,0.79622105589153
demersal,1958,SSB_SSBMEAN,0.670442487344836
demersal,1959,SSB_SSBMEAN,0.981973114104372
demersal,1960,SSB_SSBMEAN,1.12135415304476
demersal,1961,SSB_SSBMEAN,1.12701432576256
demersal,1962,SSB_SSBMEAN,1.03278896313372
demersal,1963,SSB_SSBMEAN,0.877654748155606
demersal,1964,SSB_SSBMEAN,0.86695835876764
demersal,1965,SSB_SSBMEAN,0.829283298367805
demersal,1966,SSB_SSBMEAN,0.84098761675579
demersal,1967,SSB_SSBMEAN,0.881359630035497
demersal,1968,SSB_SSBMEAN,0.9829890425409
demersal,1969,SSB_SSBMEAN,0.940809156610364
demersal,1970,SSB_SSBMEAN,1.0815078170213
demersal,1971,SSB_SSBMEAN,1.13838609614713
demersal,1972,SSB_SSBMEAN,1.17110721979517
demersal,1973,SSB_SSBMEAN,1.12763256792697
demersal,1974,SSB_SSBMEAN,0.933798221899341
demersal,1975,SSB_SSBMEAN,0.820910173897118
demersal,1976,SSB_SSBMEAN,0.723319334051659
demersal,1977,SSB_SSBMEAN,0.77546651787128
demersal,1978,SSB_SSBMEAN,0.574536671660974
demersal,1979,SSB_SSBMEAN,0.454652545044101
demersal,1980,SSB_SSBMEAN,0.360512890663562
demersal,1981,SSB_SSBMEAN,0.431886148742065
demersal,1982,SSB_SSBMEAN,0.587672889183908
demersal,1983,SSB_SSBMEAN,0.574993782318579
demersal,1984,SSB_SSBMEAN,0.48796676977038
demersal,1985,SSB_SSBMEAN,0.397931969095138
demersal,1986,SSB_SSBMEAN,0.342772426041898
demersal,1987,SSB_SSBMEAN,0.290699522704137
demersal,1988,SSB_SSBMEAN,0.393919680298007
demersal,1989,SSB_SSBMEAN,0.480895267897225
demersal,1990,SSB_SSBMEAN,0.510025787329772
demersal,1991,SSB_SSBMEAN,0.837942116999495
demersal,1992,SSB_SSBMEAN,1.01006827789744
demersal,1993,SSB_SSBMEAN,0.917802491518924
demersal,1994,SSB_SSBMEAN,0.829193876095411
demersal,1995,SSB_SSBMEAN,0.852790213935161
demersal,1996,SSB_SSBMEAN,0.950578182751713
demersal,1997,SSB_SSBMEAN,0.921372240060661
demersal,1998,SSB_SSBMEAN,0.765630067907935
demersal,1999,SSB_SSBMEAN,0.654259912983122
demersal,2000,SSB_SSBMEAN,0.646727015039947
demersal,2001,SSB_SSBMEAN,0.757689198702846
demersal,2002,SSB_SSBMEAN,0.9565769030503
demersal,2003,SSB_SSBMEAN,1.05202246544079
demersal,2004,SSB_SSBMEAN,1.23764596128118
demersal,2005,SSB_SSBMEAN,1.24356497290884
demersal,2006,SSB_SSBMEAN,1.17047469292271
demersal,2007,SSB_SSBMEAN,1.22598535409982
demersal,2008,SSB_SSBMEAN,1.2062870273928
demersal,2009,SSB_SSBMEAN,1.47513494649844
demersal,2010,SSB_SSBMEAN,1.78347208392628
demersal,2011,SSB_SSBMEAN,2.38095028240998
demersal,2012,SSB_SSBMEAN,2.77675868680638
demersal,2013,SSB_SSBMEAN,3.09473628800312
demersal,2014,SSB_SSBMEAN,2.99296288564057
demersal,2015,SSB_SSBMEAN,2.59300105953151
demersal,2016,SSB_SSBMEAN,2.28336801338935
demersal,2017,SSB_SSBMEAN,2.2829720412822
demersal,2018,SSB_SSBMEAN,2.62920793763794
demersal,2019,SSB_SSBMEAN,2.59553716659873
elasmobranch,1905,SSB_MSYBtrigger,2.37559633564551
elasmobranch,1906,SSB_MSYBtrigger,2.36525009512102
elasmobranch,1907,SSB_MSYBtrigger,2.3626159744783
elasmobranch,1908,SSB_MSYBtrigger,2.36125501214622
elasmobranch,1909,SSB_MSYBtrigger,2.36005502385343
elasmobranch,1910,SSB_MSYBtrigger,2.35809406737495
elasmobranch,1911,SSB_MSYBtrigger,2.35695261509644
elasmobranch,1912,SSB_MSYBtrigger,2.35535750870723
elasmobranch,1913,SSB_MSYBtrigger,2.35212339391811
elasmobranch,1914,SSB_MSYBtrigger,2.34787953288261
elasmobranch,1915,SSB_MSYBtrigger,2.3459332104077
elasmobranch,1916,SSB_MSYBtrigger,2.34420639798636
elasmobranch,1917,SSB_MSYBtrigger,2.34559662832558
elasmobranch,1918,SSB_MSYBtrigger,2.34727953873621
elasmobranch,1919,SSB_MSYBtrigger,2.34877220710042
elasmobranch,1920,SSB_MSYBtrigger,2.34707466268622
elasmobranch,1921,SSB_MSYBtrigger,2.34300640969356
elasmobranch,1922,SSB_MSYBtrigger,2.33784060643311
elasmobranch,1923,SSB_MSYBtrigger,2.3328504112155
elasmobranch,1924,SSB_MSYBtrigger,2.32780167998361
elasmobranch,1925,SSB_MSYBtrigger,2.3220651505839
elasmobranch,1926,SSB_MSYBtrigger,2.31616764714491
elasmobranch,1927,SSB_MSYBtrigger,2.30984575760236
elasmobranch,1928,SSB_MSYBtrigger,2.3023385137706
elasmobranch,1929,SSB_MSYBtrigger,2.29370445166389
elasmobranch,1930,SSB_MSYBtrigger,2.28588989375713
elasmobranch,1931,SSB_MSYBtrigger,2.2748704890684
elasmobranch,1932,SSB_MSYBtrigger,2.26461205256534
elasmobranch,1933,SSB_MSYBtrigger,2.2480024585126
elasmobranch,1934,SSB_MSYBtrigger,2.22726607545292
elasmobranch,1935,SSB_MSYBtrigger,2.20746626862177
elasmobranch,1936,SSB_MSYBtrigger,2.18605672139784
elasmobranch,1937,SSB_MSYBtrigger,2.16776421693447
elasmobranch,1938,SSB_MSYBtrigger,2.14619369567126
elasmobranch,1939,SSB_MSYBtrigger,2.13404747270758
elasmobranch,1940,SSB_MSYBtrigger,2.11991102525829
elasmobranch,1941,SSB_MSYBtrigger,2.1220036877689
elasmobranch,1942,SSB_MSYBtrigger,2.12525243656159
elasmobranch,1943,SSB_MSYBtrigger,2.12580852869728
elasmobranch,1944,SSB_MSYBtrigger,2.12996458571136
elasmobranch,1945,SSB_MSYBtrigger,2.13407674071472
elasmobranch,1946,SSB_MSYBtrigger,2.140032780168
elasmobranch,1947,SSB_MSYBtrigger,2.13985717212515
elasmobranch,1948,SSB_MSYBtrigger,2.13101823396845
elasmobranch,1949,SSB_MSYBtrigger,2.11878420698335
elasmobranch,1950,SSB_MSYBtrigger,2.10198437088419
elasmobranch,1951,SSB_MSYBtrigger,2.08338455234583
elasmobranch,1952,SSB_MSYBtrigger,2.0503409722832
elasmobranch,1953,SSB_MSYBtrigger,2.01104867269588
elasmobranch,1954,SSB_MSYBtrigger,1.97667339830831
elasmobranch,1955,SSB_MSYBtrigger,1.94024936342084
elasmobranch,1956,SSB_MSYBtrigger,1.90148388796207
elasmobranch,1957,SSB_MSYBtrigger,1.8585184534785
elasmobranch,1958,SSB_MSYBtrigger,1.8189188398162
elasmobranch,1959,SSB_MSYBtrigger,1.77345099072204
elasmobranch,1960,SSB_MSYBtrigger,1.73304650686335
elasmobranch,1961,SSB_MSYBtrigger,1.68384698685866
elasmobranch,1962,SSB_MSYBtrigger,1.62994995170779
elasmobranch,1963,SSB_MSYBtrigger,1.57734070887113
elasmobranch,1964,SSB_MSYBtrigger,1.51769251031697
elasmobranch,1965,SSB_MSYBtrigger,1.46133257236515
elasmobranch,1966,SSB_MSYBtrigger,1.42073491965932
elasmobranch,1967,SSB_MSYBtrigger,1.38934205519946
elasmobranch,1968,SSB_MSYBtrigger,1.35510434044546
elasmobranch,1969,SSB_MSYBtrigger,1.30253460941844
elasmobranch,1970,SSB_MSYBtrigger,1.25584774782685
elasmobranch,1971,SSB_MSYBtrigger,1.21552228758744
elasmobranch,1972,SSB_MSYBtrigger,1.17800509263324
elasmobranch,1973,SSB_MSYBtrigger,1.13351040477654
elasmobranch,1974,SSB_MSYBtrigger,1.09079082155296
elasmobranch,1975,SSB_MSYBtrigger,1.05410776480229
elasmobranch,1976,SSB_MSYBtrigger,1.02061345742968
elasmobranch,1977,SSB_MSYBtrigger,0.987763046214183
elasmobranch,1978,SSB_MSYBtrigger,0.957172125149998
elasmobranch,1979,SSB_MSYBtrigger,0.918296894664442
elasmobranch,1980,SSB_MSYBtrigger,0.89191471302719
elasmobranch,1981,SSB_MSYBtrigger,0.860419410542336
elasmobranch,1982,SSB_MSYBtrigger,0.829487517194954
elasmobranch,1983,SSB_MSYBtrigger,0.808941376181696
elasmobranch,1984,SSB_MSYBtrigger,0.77982409927708
elasmobranch,1985,SSB_MSYBtrigger,0.751643398600989
elasmobranch,1986,SSB_MSYBtrigger,0.717408610647701
elasmobranch,1987,SSB_MSYBtrigger,0.693498112213539
elasmobranch,1988,SSB_MSYBtrigger,0.65174290982527
elasmobranch,1989,SSB_MSYBtrigger,0.619897854655077
elasmobranch,1990,SSB_MSYBtrigger,0.594803465332046
elasmobranch,1991,SSB_MSYBtrigger,0.570856381888957
elasmobranch,1992,SSB_MSYBtrigger,0.546644422981239
elasmobranch,1993,SSB_MSYBtrigger,0.522019785172828
elasmobranch,1994,SSB_MSYBtrigger,0.502219978341675
elasmobranch,1995,SSB_MSYBtrigger,0.488320601750227
elasmobranch,1996,SSB_MSYBtrigger,0.473632452366318
elasmobranch,1997,SSB_MSYBtrigger,0.464404249714637
elasmobranch,1998,SSB_MSYBtrigger,0.457292123979278
elasmobranch,1999,SSB_MSYBtrigger,0.451431205549214
elasmobranch,2000,SSB_MSYBtrigger,0.447199051716569
elasmobranch,2001,SSB_MSYBtrigger,0.437293294699564
elasmobranch,2002,SSB_MSYBtrigger,0.426117306172623
elasmobranch,2003,SSB_MSYBtrigger,0.423282699680979
elasmobranch,2004,SSB_MSYBtrigger,0.418921766616911
elasmobranch,2005,SSB_MSYBtrigger,0.418924693417625
elasmobranch,2006,SSB_MSYBtrigger,0.420181754324348
elasmobranch,2007,SSB_MSYBtrigger,0.428135335265022
elasmobranch,2008,SSB_MSYBtrigger,0.438225480727017
elasmobranch,2009,SSB_MSYBtrigger,0.450436093306407
elasmobranch,2010,SSB_MSYBtrigger,0.462596950273656
elasmobranch,2011,SSB_MSYBtrigger,0.473635379167033
elasmobranch,2012,SSB_MSYBtrigger,0.484780636286475
elasmobranch,2013,SSB_MSYBtrigger,0.496484912342319
elasmobranch,2014,SSB_MSYBtrigger,0.508162847191735
elasmobranch,2015,SSB_MSYBtrigger,0.52019053472649
elasmobranch,2016,SSB_MSYBtrigger,0.532734802587292
elasmobranch,2017,SSB_MSYBtrigger,0.54545028828987
elasmobranch,2018,SSB_MSYBtrigger,0.558237480609945
pelagic,1980,F_FMEAN,1.12703561498742
pelagic,1981,F_FMEAN,1.18046545154979
pelagic,1982,F_FMEAN,0.864060638157024
pelagic,1983,F_FMEAN,0.914151109934243
pelagic,1984,F_FMEAN,0.995548126572223
pelagic,1985,F_FMEAN,1.04689086014387
pelagic,1986,F_FMEAN,1.16460346882034
pelagic,1987,F_FMEAN,1.16335120702591
pelagic,1988,F_FMEAN,1.00982391102873
pelagic,1989,F_FMEAN,1.10599761684099
pelagic,1990,F_FMEAN,1.12703561498742
pelagic,1991,F_FMEAN,0.927675537314092
pelagic,1992,F_FMEAN,0.813970166379805
pelagic,1993,F_FMEAN,0.853207702605293
pelagic,1994,F_FMEAN,0.893280080027068
pelagic,1995,F_FMEAN,1.05023022492902
pelagic,1996,F_FMEAN,1.04605601894759
pelagic,1997,F_FMEAN,1.0961464907248
pelagic,1998,F_FMEAN,1.1412279153243
pelagic,1999,F_FMEAN,1.1671079924092
pelagic,2000,F_FMEAN,1.26895861835621
pelagic,2001,F_FMEAN,1.2823160774968
pelagic,2002,F_FMEAN,1.32572781970372
pelagic,2003,F_FMEAN,1.30235226620769
pelagic,2004,F_FMEAN,1.25309663562676
pelagic,2005,F_FMEAN,1.16877767480177
pelagic,2006,F_FMEAN,1.11785236182827
pelagic,2007,F_FMEAN,1.12035688541713
pelagic,2008,F_FMEAN,1.1028252202951
pelagic,2009,F_FMEAN,0.969250628889183
pelagic,2010,F_FMEAN,0.91749047471939
pelagic,2011,F_FMEAN,0.767219059387734
pelagic,2012,F_FMEAN,0.768053900584021
pelagic,2013,F_FMEAN,0.831501831501832
pelagic,2014,F_FMEAN,0.964241581711461
pelagic,2015,F_FMEAN,1.00932300631096
pelagic,2016,F_FMEAN,0.946709916589435
pelagic,2017,F_FMEAN,0.965076422907748
pelagic,2018,F_FMEAN,1.08696323756565
pelagic,2019,F_FMEAN,1.67803080453683
pelagic,1980,F_FMSY,0.978260869565217
pelagic,1981,F_FMSY,0.919882246376812
pelagic,1982,F_FMSY,0.726587287015276
pelagic,1983,F_FMSY,0.774031470329025
pelagic,1984,F_FMSY,0.817632748237368
pelagic,1985,F_FMSY,0.841109723854289
pelagic,1986,F_FMSY,0.927381389541716
pelagic,1987,F_FMSY,0.945239975029377
pelagic,1988,F_FMSY,0.841988055453681
pelagic,1989,F_FMSY,0.902138833481779
pelagic,1990,F_FMSY,0.946356632698885
pelagic,1991,F_FMSY,0.840317414132493
pelagic,1992,F_FMSY,0.905863577507167
pelagic,1993,F_FMSY,1.02853605630693
pelagic,1994,F_FMSY,1.10778188081463
pelagic,1995,F_FMSY,1.39672210288383
pelagic,1996,F_FMSY,1.33631662263205
pelagic,1997,F_FMSY,1.49305913986543
pelagic,1998,F_FMSY,1.39250311080258
pelagic,1999,F_FMSY,1.43852362713032
pelagic,2000,F_FMSY,1.47867892868637
pelagic,2001,F_FMSY,1.50900780367047
pelagic,2002,F_FMSY,1.55292855164774
pelagic,2003,F_FMSY,1.48699534829762
pelagic,2004,F_FMSY,1.36850127145284
pelagic,2005,F_FMSY,1.31309291429341
pelagic,2006,F_FMSY,1.22188484229868
pelagic,2007,F_FMSY,1.20409217892775
pelagic,2008,F_FMSY,1.24730053908104
pelagic,2009,F_FMSY,1.19856570950624
pelagic,2010,F_FMSY,1.20237606375414
pelagic,2011,F_FMSY,1.05946610207549
pelagic,2012,F_FMSY,1.02874386259702
pelagic,2013,F_FMSY,1.08468287121932
pelagic,2014,F_FMSY,1.13629544110713
pelagic,2015,F_FMSY,1.09446312693197
pelagic,2016,F_FMSY,1.04755981161167
pelagic,2017,F_FMSY,1.07903026693961
pelagic,2018,F_FMSY,1.05835550345416
pelagic,2019,F_FMSY,1.046875
pelagic,1980,SSB_MSYBtrigger,1.653494
pelagic,1981,SSB_MSYBtrigger,1.38703813333333
pelagic,1982,SSB_MSYBtrigger,1.45302883555884
pelagic,1983,SSB_MSYBtrigger,1.48369491373516
pelagic,1984,SSB_MSYBtrigger,1.55847127291727
pelagic,1985,SSB_MSYBtrigger,1.68954868954627
pelagic,1986,SSB_MSYBtrigger,1.91491224657819
pelagic,1987,SSB_MSYBtrigger,2.04381801859841
pelagic,1988,SSB_MSYBtrigger,1.74620219813856
pelagic,1989,SSB_MSYBtrigger,1.74331860537577
pelagic,1990,SSB_MSYBtrigger,1.71033224504326
pelagic,1991,SSB_MSYBtrigger,1.66275805527374
pelagic,1992,SSB_MSYBtrigger,1.46857811694924
pelagic,1993,SSB_MSYBtrigger,1.38602730241528
pelagic,1994,SSB_MSYBtrigger,1.30940663507387
pelagic,1995,SSB_MSYBtrigger,1.26398674306825
pelagic,1996,SSB_MSYBtrigger,1.18144660119605
pelagic,1997,SSB_MSYBtrigger,1.28173842448562
pelagic,1998,SSB_MSYBtrigger,1.39207477789885
pelagic,1999,SSB_MSYBtrigger,1.48376870700373
pelagic,2000,SSB_MSYBtrigger,1.43916712500401
pelagic,2001,SSB_MSYBtrigger,1.36745471148825
pelagic,2002,SSB_MSYBtrigger,1.40839906897884
pelagic,2003,SSB_MSYBtrigger,1.56632452235271
pelagic,2004,SSB_MSYBtrigger,1.70894506182025
pelagic,2005,SSB_MSYBtrigger,1.6950923881851
pelagic,2006,SSB_MSYBtrigger,1.66607536235788
pelagic,2007,SSB_MSYBtrigger,1.7430034622664
pelagic,2008,SSB_MSYBtrigger,1.68890325016805
pelagic,2009,SSB_MSYBtrigger,1.70587268324097
pelagic,2010,SSB_MSYBtrigger,1.66371082698872
pelagic,2011,SSB_MSYBtrigger,1.6855998067125
pelagic,2012,SSB_MSYBtrigger,1.67765231946561
pelagic,2013,SSB_MSYBtrigger,1.70364515277585
pelagic,2014,SSB_MSYBtrigger,1.83231005816936
pelagic,2015,SSB_MSYBtrigger,1.79983188375136
pelagic,2016,SSB_MSYBtrigger,1.79526294252224
pelagic,2017,SSB_MSYBtrigger,1.8575683462215
pelagic,2018,SSB_MSYBtrigger,1.79974487986256
pelagic,2019,SSB_MSYBtrigger,1.58412744825584
pelagic,2020,SSB_MSYBtrigger,1.92239377777778
pelagic,1980,SSB_SSBMEAN,1.50272055221218
pelagic,1981,SSB_SSBMEAN,1.22223472124567
